Date,Geo,Confirmed,Deaths,Recovered,Hospitalizations,ICU,Tested,Positivity,Vaccinated,Vaccinated 2,Vac Distributed,Total variants,Variant B.1.1.7,Variant B.1.351,Variant P.1,Variant Nigeria,Variant unknown,Variant B.1.617,Variant B.1.1.529,Vaccinated 1,Vaccinated 3
2021-04-03,Montréal,116949,4628,108906,0,0,707463,4.33,423746,2874,nan,3513.0,981.0,7.0,1.0,5.0,2519.0,nan,nan,420871,1.0
2021-04-04,Montréal,117251,4629,109235,0,0,709294,5.41,429124,2891,nan,3695.0,981.0,7.0,1.0,5.0,2701.0,nan,nan,426232,1.0
2021-04-05,Montréal,117599,4630,109553,0,0,710998,5.22,432579,2903,nan,3848.0,981.0,7.0,1.0,5.0,2854.0,nan,nan,429675,1.0
2021-04-06,Montréal,117899,4634,109861,0,0,712692,4.55,436498,2923,nan,3987.0,981.0,7.0,1.0,5.0,2993.0,nan,nan,433574,1.0
2021-04-07,Montréal,118198,4634,110174,0,0,715022,4.32,440750,2990,nan,4107.0,981.0,7.0,1.0,5.0,3113.0,nan,nan,437759,1.0
2021-04-08,Montréal,118568,4639,110443,0,0,717872,3.57,446950,3067,nan,4278.0,983.0,7.0,1.0,5.0,3282.0,nan,nan,443882,1.0
2021-04-09,Montréal,118960,4639,110870,0,0,720867,4.35,457760,3131,nan,4483.0,983.0,7.0,1.0,5.0,3487.0,nan,nan,454628,1.0
2021-04-10,Montréal,119388,4642,111259,0,0,723259,4.8,469517,3228,nan,4636.0,983.0,7.0,1.0,5.0,3640.0,nan,nan,466288,1.0
2021-04-11,Montréal,119718,4644,111658,0,0,725261,4.9,476549,3256,nan,5024.0,983.0,7.0,1.0,5.0,4028.0,nan,nan,473292,1.0
2021-04-12,Montréal,120076,4646,111992,0,0,726867,5.35,482803,3274,nan,5159.0,988.0,8.0,3.0,5.0,4155.0,nan,nan,479528,1.0
2021-04-13,Montréal,120376,4647,112317,0,0,728708,4.43,493301,3435,nan,5282.0,988.0,8.0,3.0,5.0,4278.0,nan,nan,489865,1.0
2021-04-14,Montréal,120689,4647,112581,0,0,731306,3.64,505278,3875,nan,5410.0,988.0,8.0,3.0,5.0,4406.0,nan,nan,501402,1.0
2021-04-15,Montréal,121079,4650,112819,0,0,733767,3.62,516967,4335,nan,5688.0,1426.0,10.0,4.0,5.0,4243.0,nan,nan,512631,1.0
2021-04-16,Montréal,121434,4651,113190,0,0,736477,3.9,528328,4695,nan,5809.0,1596.0,10.0,5.0,5.0,4193.0,nan,nan,523631,2.0
2021-04-17,Montréal,121809,4651,113586,0,0,738757,4.01,539952,4920,nan,6043.0,1596.0,10.0,5.0,5.0,4427.0,nan,nan,535030,2.0
2021-04-18,Montréal,122145,4653,113969,0,0,740995,4.16,548500,5084,nan,6314.0,1596.0,10.0,5.0,5.0,4698.0,nan,nan,543414,2.0
2021-04-19,Montréal,122432,4655,114390,0,0,742727,3.62,554974,5217,nan,6453.0,1596.0,10.0,5.0,5.0,4837.0,nan,nan,549755,2.0
2021-04-20,Montréal,122656,4661,114748,0,0,744739,3.47,564323,5814,nan,6647.0,1596.0,10.0,5.0,5.0,5031.0,nan,nan,558506,3.0
2021-04-21,Montréal,122902,4663,115052,0,0,747128,3.23,575207,7273,nan,6826.0,1868.0,12.0,6.0,6.0,4934.0,nan,nan,567930,4.0
2021-04-22,Montréal,123209,4664,115329,0,0,749734,2.59,591862,8821,nan,6978.0,1930.0,15.0,8.0,7.0,5018.0,nan,nan,583037,4.0
2021-04-23,Montréal,123467,4667,115725,0,0,752225,3.05,605894,9919,nan,7157.0,1949.0,22.0,14.0,9.0,5163.0,nan,nan,595969,6.0
2021-04-24,Montréal,123758,4668,116040,0,0,754362,3.3,618206,10681,nan,7441.0,1949.0,22.0,14.0,9.0,5447.0,nan,nan,607519,6.0
2021-04-25,Montréal,124014,4671,116420,0,0,756222,3.29,625485,10994,nan,7558.0,1949.0,22.0,14.0,9.0,5564.0,nan,nan,614485,6.0
2021-04-26,Montréal,124237,4674,116762,0,0,757864,3.95,630563,11062,nan,7717.0,1949.0,22.0,14.0,9.0,5723.0,nan,nan,619495,6.0
2021-04-27,Montréal,124432,4676,117059,0,0,759786,3.23,638719,12191,nan,7804.0,1949.0,22.0,14.0,9.0,5810.0,nan,nan,626521,7.0
2021-04-28,Montréal,124726,4676,117321,0,0,761923,3.32,647014,14326,nan,7978.0,1954.0,22.0,14.0,11.0,5977.0,nan,nan,632679,9.0
2021-04-29,Montréal,124999,4676,117538,0,0,764251,3.18,656742,16972,nan,8184.0,1954.0,22.0,14.0,11.0,6183.0,nan,nan,639761,9.0
2021-04-30,Montréal,125296,4679,117858,0,0,766563,2.96,667026,19904,nan,8374.0,2092.0,22.0,15.0,11.0,6234.0,nan,nan,647113,9.0
2021-05-01,Montréal,125604,4680,118152,0,0,768888,3.35,677726,23168,nan,8618.0,2092.0,22.0,15.0,11.0,6478.0,nan,nan,654545,13.0
2021-05-02,Montréal,125881,4681,118449,0,0,770829,3.29,685612,24758,nan,8784.0,2092.0,22.0,15.0,11.0,6644.0,nan,nan,660839,15.0
2021-05-03,Montréal,126087,4681,118721,0,0,772168,4.29,693559,26233,nan,8883.0,2220.0,28.0,18.0,12.0,6605.0,nan,nan,667310,16.0
2021-05-04,Montréal,126277,4684,118955,0,0,774147,2.76,704114,28713,nan,9044.0,2220.0,28.0,18.0,12.0,6766.0,nan,nan,675384,17.0
2021-05-05,Montréal,126532,4687,119170,0,0,776575,2.43,718281,30829,nan,9206.0,2222.0,31.0,18.0,12.0,6923.0,nan,nan,687434,18.0
2021-05-06,Montréal,126744,4687,119391,0,0,778646,2.4,733956,33003,nan,9381.0,2222.0,31.0,18.0,12.0,7098.0,nan,nan,700933,20.0
2021-05-07,Montréal,126938,4687,119697,0,0,780695,2.58,752811,35029,nan,9625.0,2375.0,41.0,19.0,12.0,7178.0,nan,nan,717761,21.0
2021-05-08,Montréal,127142,4688,119983,0,0,782630,3.47,769607,37202,nan,9790.0,2375.0,41.0,19.0,12.0,7343.0,nan,nan,732383,22.0
2021-05-09,Montréal,127424,4690,120283,0,0,784388,2.66,785047,37898,nan,9972.0,2375.0,41.0,19.0,12.0,7525.0,nan,nan,747127,22.0
2021-05-10,Montréal,127613,4691,120555,0,0,785672,3.39,799180,38421,nan,10100.0,2375.0,41.0,19.0,12.0,7653.0,nan,nan,760737,22.0
2021-05-11,Montréal,127781,4696,120785,0,0,787431,2.76,817078,39959,nan,10183.0,2612.0,67.0,53.0,22.0,7429.0,nan,nan,777096,23.0
2021-05-12,Montréal,127986,4697,120999,0,0,789506,2.36,835172,41784,nan,10406.0,2614.0,67.0,53.0,23.0,7649.0,nan,nan,793365,23.0
2021-05-13,Montréal,128188,4698,121161,0,0,791562,2.58,856367,44044,nan,10636.0,2723.0,71.0,60.0,32.0,7750.0,nan,nan,812300,23.0
2021-05-14,Montréal,128426,4700,121404,0,0,793610,2.98,879133,46748,nan,10860.0,2786.0,81.0,88.0,37.0,7868.0,nan,nan,832362,23.0
2021-05-15,Montréal,128661,4703,121627,0,0,795321,3.07,901694,49479,nan,10860.0,2786.0,81.0,88.0,37.0,7868.0,nan,nan,852186,29.0
2021-05-16,Montréal,128882,4703,121855,0,0,796800,3.0,920743,50378,nan,10860.0,2786.0,81.0,88.0,37.0,7868.0,nan,nan,870336,29.0
2021-05-17,Montréal,129071,4709,122078,0,0,798111,3.24,937932,50760,nan,11321.0,2827.0,81.0,88.0,37.0,8288.0,nan,nan,887143,29.0
2021-05-18,Montréal,129244,4714,122287,0,0,799813,2.7,958241,53379,nan,11379.0,3024.0,91.0,97.0,42.0,8125.0,nan,nan,904832,30.0
2021-05-19,Montréal,129406,4716,122465,0,0,801626,2.47,977132,55840,nan,11629.0,3024.0,91.0,97.0,42.0,8375.0,nan,nan,921261,31.0
2021-05-20,Montréal,129599,4718,122602,0,0,803407,2.84,997270,58700,nan,11912.0,3028.0,96.0,107.0,45.0,8636.0,nan,nan,938539,31.0
2021-05-21,Montréal,129866,4723,122823,0,0,804887,2.58,1018026,61264,nan,12206.0,3028.0,96.0,107.0,45.0,8930.0,nan,nan,956731,31.0
2021-05-22,Montréal,130025,4726,123049,0,0,806254,2.87,1037144,64160,nan,12206.0,3028.0,96.0,107.0,45.0,8930.0,nan,nan,972953,31.0
2021-05-23,Montréal,130192,4727,123273,0,0,807462,3.15,1055085,64966,nan,12206.0,3028.0,96.0,107.0,45.0,8930.0,nan,nan,990088,31.0
2021-05-24,Montréal,130352,4731,123514,0,0,808584,2.75,1071569,65667,nan,12206.0,3028.0,96.0,107.0,45.0,8930.0,nan,nan,1005871,31.0
2021-05-25,Montréal,130466,4733,123721,0,0,809574,2.89,1087295,67596,nan,12815.0,3096.0,97.0,135.0,53.0,9434.0,nan,nan,1019667,32.0
2021-05-26,Montréal,130562,4733,123871,0,0,811113,2.2,1105081,70496,nan,12900.0,3147.0,104.0,155.0,53.0,9441.0,nan,nan,1034550,35.0
2021-05-27,Montréal,130720,4737,124060,0,0,812526,2.16,1125560,74564,nan,13094.0,3163.0,107.0,177.0,53.0,9594.0,nan,nan,1050958,38.0
2021-05-28,Montréal,130851,4737,124257,0,0,813976,2.21,1147100,78749,nan,13165.0,3163.0,107.0,177.0,53.0,9665.0,nan,nan,1068310,41.0
2021-05-29,Montréal,130989,4739,124487,0,0,815055,2.1,1168177,82678,nan,13165.0,3163.0,107.0,177.0,53.0,9665.0,nan,nan,1085458,41.0
2021-05-30,Montréal,131094,4740,124721,0,0,816286,1.81,1190954,88056,nan,13165.0,3163.0,107.0,177.0,53.0,9665.0,nan,nan,1102857,41.0
2021-05-31,Montréal,131173,4741,124883,0,0,817316,1.59,1209654,91147,nan,13448.0,3163.0,107.0,177.0,53.0,9986.0,15.0,nan,1118465,42.0
2021-06-01,Montréal,131208,4741,125057,0,0,818616,1.36,1230464,95341,nan,13510.0,3163.0,107.0,177.0,53.0,10048.0,15.0,nan,1135077,46.0
2021-06-02,Montréal,131307,4742,125199,0,0,820173,1.63,1249400,98955,nan,13599.0,3219.0,107.0,181.0,53.0,10076.0,16.0,nan,1150391,54.0
2021-06-03,Montréal,131407,4744,125332,0,0,821509,1.44,1270224,103173,nan,13705.0,3219.0,107.0,181.0,53.0,10182.0,16.0,nan,1166994,57.0
2021-06-04,Montréal,131496,4747,125482,0,0,822851,1.3,1291108,108065,nan,13781.0,3219.0,107.0,181.0,53.0,10258.0,16.0,nan,1182983,60.0
2021-06-05,Montréal,131562,4748,125638,0,0,823869,1.68,1312150,113007,nan,13781.0,3219.0,107.0,181.0,53.0,10258.0,16.0,nan,1199080,63.0
2021-06-06,Montréal,131619,4748,125783,0,0,824929,1.41,1332286,116794,nan,13781.0,3219.0,107.0,181.0,53.0,10258.0,16.0,nan,1215425,67.0
2021-06-07,Montréal,131685,4749,125941,0,0,825846,1.59,1348654,120631,nan,13902.0,3219.0,107.0,181.0,53.0,10379.0,16.0,nan,1227955,68.0
2021-06-08,Montréal,131734,4751,126054,0,0,826996,0.99,1365528,126984,nan,13967.0,3219.0,107.0,181.0,53.0,10444.0,16.0,nan,1238475,69.0
2021-06-09,Montréal,131795,4752,126139,0,0,828288,0.96,1385417,137555,nan,13994.0,3226.0,123.0,207.0,53.0,10418.0,20.0,nan,1247790,72.0
2021-06-10,Montréal,131847,4753,126216,0,0,829382,0.78,1410952,154780,nan,14060.0,3226.0,123.0,207.0,53.0,10484.0,20.0,nan,1256096,76.0
2021-06-11,Montréal,131913,4754,126338,0,0,830434,1.29,1437919,173132,nan,14096.0,3226.0,123.0,207.0,53.0,10520.0,20.0,nan,1264709,78.0
2021-06-12,Montréal,131973,4754,126445,0,0,831302,1.29,1467816,193744,nan,14096.0,3226.0,123.0,207.0,53.0,10520.0,20.0,nan,1273985,87.0
